"WT","QP","2010","TONNE","3",83365.312
"WT","QP","2011","TONNE","3",79692.784
"WT","QP","2012","TONNE","3",88536.432
"WT","QP","2013","TONNE","3",95695.26
"WT","QP","2014","TONNE","3",84581.716
"WT","QP","2015","TONNE","3",83766.792
"WT","QP","2016","TONNE","3",94981.644
"WT","QP","2017","TONNE","3",77733.14
"WT","QP","2018","TONNE","3",83503.26
"WT","QP","2019","TONNE","3",84602.62
"WT","QP","2020","TONNE","3",85508.623
"WT","QP","2021","TONNE","3",86098.913
"WT","QP","2022","TONNE","3",86187.905
"WT","QP","2023","TONNE","3",86323.601
"WT","QP","2024","TONNE","3",86629.478
"WT","QP","2025","TONNE","3",86997.189
"WT","QP","2026","TONNE","3",87350.102
"WT","QP","2027","TONNE","3",87643.518
"WT","QP","2028","TONNE","3",87949.358
"WT","QP","2029","TONNE","3",88273.394
"WT","IM","2010","TONNE","3",2707.952
"WT","IM","2011","TONNE","3",3126.592
"WT","IM","2012","TONNE","3",3421.368
"WT","IM","2013","TONNE","3",4763.368
"WT","IM","2014","TONNE","3",4197.816
"WT","IM","2015","TONNE","3",3184.008
"WT","IM","2016","TONNE","3",3321.088
"WT","IM","2017","TONNE","3",4355.012
"WT","IM","2018","TONNE","3",3793.06
"WT","IM","2019","TONNE","3",2977.68
"WT","IM","2020","TONNE","3",3429.939
"WT","IM","2021","TONNE","3",3526.094
"WT","IM","2022","TONNE","3",3550.799
"WT","IM","2023","TONNE","3",3555.934
"WT","IM","2024","TONNE","3",3579.145
"WT","IM","2025","TONNE","3",3606.767
"WT","IM","2026","TONNE","3",3635.931
"WT","IM","2027","TONNE","3",3661.412
"WT","IM","2028","TONNE","3",3684.064
"WT","IM","2029","TONNE","3",3706.409
"WT","QC","2010","TONNE","3",38293.864
"WT","QC","2011","TONNE","3",41382.164
"WT","QC","2012","TONNE","3",46337.408
"WT","QC","2013","TONNE","3",43154.46
"WT","QC","2014","TONNE","3",40196.116
"WT","QC","2015","TONNE","3",39979.416
"WT","QC","2016","TONNE","3",42211.036
"WT","QC","2017","TONNE","3",38338.248
"WT","QC","2018","TONNE","3",38500.097
"WT","QC","2019","TONNE","3",40430.348
"WT","QC","2020","TONNE","3",39906.898
"WT","QC","2021","TONNE","3",39774.891
"WT","QC","2022","TONNE","3",39906.566
"WT","QC","2023","TONNE","3",39976.517
"WT","QC","2024","TONNE","3",40073.154
"WT","QC","2025","TONNE","3",40179.328
"WT","QC","2026","TONNE","3",40285.183
"WT","QC","2027","TONNE","3",40385.753
"WT","QC","2028","TONNE","3",40489.928
"WT","QC","2029","TONNE","3",40595.303
"WT","EX","2010","TONNE","3",51265.224
"WT","EX","2011","TONNE","3",46103.616
"WT","EX","2012","TONNE","3",47120.592
"WT","EX","2013","TONNE","3",55502.416
"WT","EX","2014","TONNE","3",47471.424
"WT","EX","2015","TONNE","3",42797.3
"WT","EX","2016","TONNE","3",48759.516
"WT","EX","2017","TONNE","3",46570.096
"WT","EX","2018","TONNE","3",49903.043
"WT","EX","2019","TONNE","3",50346.092
"WT","EX","2020","TONNE","3",50013.912
"WT","EX","2021","TONNE","3",49473.257
"WT","EX","2022","TONNE","3",49689.043
"WT","EX","2023","TONNE","3",49977.742
"WT","EX","2024","TONNE","3",50106.797
"WT","EX","2025","TONNE","3",50359.266
"WT","EX","2026","TONNE","3",50590.556
"WT","EX","2027","TONNE","3",50793.43
"WT","EX","2028","TONNE","3",51036.145
"WT","EX","2029","TONNE","3",51279.802
"WT","AH","2010","HA","3",27559.201
"WT","AH","2011","HA","3",27046.696
"WT","AH","2012","HA","3",29227.826
"WT","AH","2013","HA","3",28779.521
"WT","AH","2014","HA","3",28330.977
"WT","AH","2015","HA","3",28699.995
"WT","AH","2016","HA","3",26701.591
"WT","AH","2017","HA","3",24199.531
"WT","AH","2018","HA","3",25906.505
"WT","AH","2019","HA","3",24595.377
"WT","AH","2020","HA","3",25824.421
"WT","AH","2021","HA","3",25753.946
"WT","AH","2022","HA","3",25545.871
"WT","AH","2023","HA","3",25350.074
"WT","AH","2024","HA","3",25201.626
"WT","AH","2025","HA","3",25075.804
"WT","AH","2026","HA","3",24946.511
"WT","AH","2027","HA","3",24802
"WT","AH","2028","HA","3",24663.028
"WT","AH","2029","HA","3",24529.993
"WT","FE","2010","TONNE","3",6649.212
"WT","FE","2011","TONNE","3",8963.692
"WT","FE","2012","TONNE","3",14038.02
"WT","FE","2013","TONNE","3",10411.948
"WT","FE","2014","TONNE","3",7504.224
"WT","FE","2015","TONNE","3",7628.232
"WT","FE","2016","TONNE","3",10353.176
"WT","FE","2017","TONNE","3",5952.316
"WT","FE","2018","TONNE","3",6502.14
"WT","FE","2019","TONNE","3",8445.2
"WT","FE","2020","TONNE","3",7711.864
"WT","FE","2021","TONNE","3",7293.428
"WT","FE","2022","TONNE","3",7339.614
"WT","FE","2023","TONNE","3",7330.134
"WT","FE","2024","TONNE","3",7344.232
"WT","FE","2025","TONNE","3",7369.497
"WT","FE","2026","TONNE","3",7395.037
"WT","FE","2027","TONNE","3",7415.311
"WT","FE","2028","TONNE","3",7438.839
"WT","FE","2029","TONNE","3",7463.064
"WT","FO","2010","TONNE","3",27995.716
"WT","FO","2011","TONNE","3",28334.056
"WT","FO","2012","TONNE","3",28453.62
"WT","FO","2013","TONNE","3",28775.18
"WT","FO","2014","TONNE","3",28748.428
"WT","FO","2015","TONNE","3",28900.212
"WT","FO","2016","TONNE","3",28534.184
"WT","FO","2017","TONNE","3",29086.224
"WT","FO","2018","TONNE","3",29006.28
"WT","FO","2019","TONNE","3",29011.28
"WT","FO","2020","TONNE","3",29056.304
"WT","FO","2021","TONNE","3",29171.904
"WT","FO","2022","TONNE","3",29282.822
"WT","FO","2023","TONNE","3",29385.59
"WT","FO","2024","TONNE","3",29491.1
"WT","FO","2025","TONNE","3",29594.12
"WT","FO","2026","TONNE","3",29696.091
"WT","FO","2027","TONNE","3",29797.213
"WT","FO","2028","TONNE","3",29897.211
"WT","FO","2029","TONNE","3",29996.184
"WT","YLD","2010","TONNE_HA","0",3.025
"WT","YLD","2011","TONNE_HA","0",2.947
"WT","YLD","2012","TONNE_HA","0",3.029
"WT","YLD","2013","TONNE_HA","0",3.325
"WT","YLD","2014","TONNE_HA","0",2.986
"WT","YLD","2015","TONNE_HA","0",2.919
"WT","YLD","2016","TONNE_HA","0",3.557
"WT","YLD","2017","TONNE_HA","0",3.212
"WT","YLD","2018","TONNE_HA","0",3.223
"WT","YLD","2019","TONNE_HA","0",3.44
"WT","YLD","2020","TONNE_HA","0",3.311
"WT","YLD","2021","TONNE_HA","0",3.343
"WT","YLD","2022","TONNE_HA","0",3.374
"WT","YLD","2023","TONNE_HA","0",3.405
"WT","YLD","2024","TONNE_HA","0",3.438
"WT","YLD","2025","TONNE_HA","0",3.469
"WT","YLD","2026","TONNE_HA","0",3.502
"WT","YLD","2027","TONNE_HA","0",3.534
"WT","YLD","2028","TONNE_HA","0",3.566
"WT","YLD","2029","TONNE_HA","0",3.599
"WT","PC","2010","KG_HAB","0",81.582
"WT","PC","2011","KG_HAB","0",81.861
"WT","PC","2012","KG_HAB","0",81.537
"WT","PC","2013","KG_HAB","0",81.818
"WT","PC","2014","KG_HAB","0",81.133
"WT","PC","2015","KG_HAB","0",80.975
"WT","PC","2016","KG_HAB","0",79.394
"WT","PC","2017","KG_HAB","0",80.389
"WT","PC","2018","KG_HAB","0",79.65
"WT","PC","2019","KG_HAB","0",79.163
"WT","PC","2020","KG_HAB","0",78.798
"WT","PC","2021","KG_HAB","0",78.634
"WT","PC","2022","KG_HAB","0",78.466
"WT","PC","2023","KG_HAB","0",78.282
"WT","PC","2024","KG_HAB","0",78.11
"WT","PC","2025","KG_HAB","0",77.935
"WT","PC","2026","KG_HAB","0",77.762
"WT","PC","2027","KG_HAB","0",77.589
"WT","PC","2028","KG_HAB","0",77.416
"WT","PC","2029","KG_HAB","0",77.243
"MA","QP","2010","TONNE","3",328221.99
"MA","QP","2011","TONNE","3",325327.42
"MA","QP","2012","TONNE","3",286258.61
"MA","QP","2013","TONNE","3",365474.96
"MA","QP","2014","TONNE","3",372721.23
"MA","QP","2015","TONNE","3",359197.5
"MA","QP","2016","TONNE","3",398678.5
"MA","QP","2017","TONNE","3",385066.31
"MA","QP","2018","TONNE","3",378149.48
"MA","QP","2019","TONNE","3",361208.08
"MA","QP","2020","TONNE","3",384418.97
"MA","QP","2021","TONNE","3",387460.08
"MA","QP","2022","TONNE","3",390285.09
"MA","QP","2023","TONNE","3",393139.92
"MA","QP","2024","TONNE","3",396116.3
"MA","QP","2025","TONNE","3",398841.19
"MA","QP","2026","TONNE","3",401497.62
"MA","QP","2027","TONNE","3",404233.44
"MA","QP","2028","TONNE","3",406902.17
"MA","QP","2029","TONNE","3",409687.9
"MA","IM","2010","TONNE","3",1943.956
"MA","IM","2011","TONNE","3",1630.958
"MA","IM","2012","TONNE","3",4571.12
"MA","IM","2013","TONNE","3",1507.572
"MA","IM","2014","TONNE","3",2472.964
"MA","IM","2015","TONNE","3",2896.234
"MA","IM","2016","TONNE","3",2280.914
"MA","IM","2017","TONNE","3",2613.172
"MA","IM","2018","TONNE","3",3511.356
"MA","IM","2019","TONNE","3",3277.175
"MA","IM","2020","TONNE","3",3134.199
"MA","IM","2021","TONNE","3",3079.494
"MA","IM","2022","TONNE","3",3042.854
